pict_type,pkt_size,pkt_pos,key_frame
B,33371,26323473,0
P,169297,25364570,0
B,22473,26597976,0
B,126395,26471581,0
B,19662,26620449,0
P,114737,26356844,0
B,25183,27090518,0
B,337410,26753108,0
B,29639,27115701,0
P,112997,26640111,0
B,22048,27353496,0
B,88475,27265021,0
B,22774,27375544,0
P,119681,27145340,0
B,25395,27895069,0
B,387526,27507543,0
B,26068,27920464,0
P,109225,27398318,0
B,16464,28142796,0
B,87959,28054837,0
B,16593,28159260,0
P,108305,27946532,0
B,24167,28786975,0
B,420120,28366855,0
B,24042,28811142,0
I,191002,28175853,1
B,13312,29037513,0
B,88588,28948925,0
B,12718,29050825,0
P,113741,28835184,0
B,21605,29910910,0
B,674674,29236236,0
B,26210,29932515,0
P,172693,29063543,0
B,17395,30195646,0
B,129248,30066398,0
B,16423,30213041,0
P,107673,29958725,0
B,23673,30683303,0
B,346559,30336744,0
B,27511,30706976,0
P,107280,30229464,0
B,21969,30930208,0
B,89407,30840801,0
B,22546,30952177,0
P,106314,30734487,0
B,30322,31504775,0
B,418224,31086551,0
B,35190,31535097,0
P,111828,30974723,0
B,28933,31776429,0
B,92946,31683483,0
B,27627,31805362,0
P,113196,31570287,0
B,33096,32398292,0
B,461896,31936396,0
B,36402,32431388,0
P,103407,31832989,0
B,28081,32669777,0
B,84375,32585402,0
B,25202,32697858,0
P,117612,32467790,0
B,32014,33587405,0
B,709418,32877987,0
B,34096,33619419,0
P,154927,32723060,0
B,23696,33894607,0
B,125865,33768742,0
B,20535,33918303,0
P,115227,33653515,0
B,26863,34389623,0
B,328156,34061467,0
B,26297,34416486,0
P,122629,33938838,0
B,17139,34665660,0
B,91669,34573991,0
B,15745,34682799,0
P,131208,34442783,0
B,21200,35224969,0
B,405943,34819026,0
B,25701,35246169,0
P,120482,34698544,0
B,17126,35483048,0
B,88028,35395020,0
B,15110,35500174,0
P,123150,35271870,0
B,22647,36041189,0
B,415847,35625342,0
B,25567,36063836,0
P,110058,35515284,0
B,18701,36289954,0
B,88510,36201444,0
B,17946,36308655,0
P,112041,36089403,0
B,26975,37174362,0
B,684927,36489435,0
B,32593,37201337,0
P,162834,36326601,0
B,22196,37479916,0
B,127315,37352601,0
B,19021,37502112,0
P,118671,37233930,0
B,25994,37981619,0
B,339308,37642311,0
B,30929,38007613,0
P,121178,37521133,0
B,20823,38251518,0
B,87030,38164488,0
B,19100,38272341,0
P,125946,38038542,0
B,23777,38812705,0
B,404000,38408705,0
B,27087,38836482,0
P,117264,38291441,0
B,19497,39064721,0
B,85536,38979185,0
B,17863,39084218,0
P,115616,38863569,0
B,22177,39640159,0
B,424790,39215369,0
B,25604,39662336,0
P,113288,39102081,0
B,18876,39894314,0
B,94174,39800140,0
B,21268,39913190,0
P,112200,39687940,0
B,31747,40799429,0
B,683443,40115986,0
B,34563,40831176,0
P,181528,39934458,0
B,22775,41126199,0
B,134975,40991224,0
B,20673,41148974,0
P,125485,40865739,0
B,26050,41629726,0
B,338791,41290935,0
B,26261,41655776,0
P,121288,41169647,0
B,19496,41899065,0
B,91551,41807514,0
B,19246,41918561,0
P,125477,41682037,0
B,24838,42456639,0
B,397355,42059284,0
B,26520,42481477,0
P,121477,41937807,0
B,18244,42717349,0
B,90830,42626519,0
B,17924,42735593,0
P,118522,42507997,0
B,26709,43278989,0
B,419223,42859766,0
B,29848,43305698,0
P,106249,42753517,0
B,23456,43546913,0
B,91435,43455478,0
B,22034,43570369,0
P,119932,43335546,0
B,28738,44455390,0
B,686176,43769214,0
B,31421,44484128,0
P,176811,43592403,0
B,21767,44775987,0
B,131875,44644112,0
B,19664,44797754,0
P,128563,44515549,0
B,26296,45288931,0
B,338342,44950589,0
B,29043,45315227,0
P,133171,44817418,0
B,23143,45562229,0
B,90388,45471841,0
B,22806,45585372,0
P,127571,45344270,0
B,27004,46121935,0
B,396977,45724958,0
B,28622,46148939,0
P,116780,45608178,0
B,22358,46388790,0
B,89021,46299769,0
B,20830,46411148,0
P,122208,46177561,0
B,27396,46953770,0
B,412306,46541464,0
B,27463,46981166,0
P,109486,46431978,0
B,22930,47208175,0
B,87639,47120536,0
B,20387,47231105,0
P,111907,47008629,0
B,30598,48113960,0
B,682313,47431647,0
B,33548,48144558,0
P,180155,47251492,0
B,23855,48440670,0
B,140047,48300623,0
B,18685,48464525,0
P,122517,48178106,0
B,22992,48945743,0
B,337787,48607956,0
B,27073,48968735,0
P,124746,48483210,0
B,22261,49211362,0
B,90961,49120401,0
B,20114,49233623,0
P,124593,48995808,0
B,26981,49775253,0
B,400727,49374526,0
B,30935,49802234,0
P,120789,49253737,0
B,24266,50046351,0
B,93536,49952815,0
B,24280,50070617,0
P,119646,49833169,0
B,30384,50642339,0
B,420409,50221930,0
B,30443,50672723,0
P,127033,50094897,0
B,25993,50934808,0
B,96854,50837954,0
B,23844,50960801,0
P,134788,50703166,0
B,30677,51833462,0
B,682247,51151215,0
B,33783,51864139,0
P,166570,50984645,0
B,23905,52160660,0
B,135060,52025600,0
B,19579,52184565,0
P,127678,51897922,0
B,24022,52670487,0
B,333157,52337330,0
B,24117,52694509,0
P,133186,52204144,0
B,17507,52942912,0
B,91785,52851127,0
B,15860,52960419,0
P,132501,52718626,0
B,20917,53509651,0
B,396892,53112759,0
B,25073,53530568,0
P,136480,52976279,0
B,17537,53785918,0
B,93446,53692472,0
B,16720,53803455,0
P,136831,53555641,0
B,23282,54376526,0
B,426906,53949620,0
B,26727,54399808,0
P,129445,53820175,0
B,18146,54648826,0
B,94761,54554065,0
B,18831,54666972,0
P,127530,54426535,0
B,28033,55563192,0
B,710308,54852884,0
B,32984,55591225,0
P,167081,54685803,0
B,21908,55859973,0
B,120225,55739748,0
B,20075,55881881,0
P,115539,55624209,0
B,24055,56371035,0
B,342377,56028658,0
B,27693,56395090,0
P,126702,55901956,0
B,20692,56642917,0
B,92392,56550525,0
B,19800,56663609,0
P,127742,56422783,0
B,24414,57201456,0
B,408443,56793013,0
B,26032,57225870,0
P,109604,56683409,0
B,18777,57439480,0
I,187578,57251902,1
B,19066,57570161,0
P,111904,57458257,0
B,22450,58134565,0
B,428116,57706449,0
B,26482,58157015,0
P,117222,57589227,0
B,20099,58399411,0
B,87264,58312147,0
B,18298,58419510,0
P,128650,58183497,0
B,24844,59299222,0
B,686847,58612375,0
B,28821,59324066,0
P,174567,58437808,0
B,19760,59619485,0
B,142911,59476574,0
B,18082,59639245,0
P,123687,59352887,0
B,24716,60133633,0
B,344391,59789242,0
B,23800,60158349,0
P,131915,59657327,0
B,16036,60400325,0
B,87810,60312515,0
B,15058,60416361,0
P,130366,60182149,0
B,19392,60968604,0
B,407363,60561241,0
B,22108,60987996,0
P,129822,60431419,0
B,15892,61241517,0
B,90116,61151401,0
B,14590,61257409,0
P,141297,61010104,0
B,18327,61844166,0
B,434395,61409771,0
B,21663,61862493,0
P,137772,61271999,0
B,16034,62107385,0
B,93177,62014208,0
B,14057,62123419,0
P,130052,61884156,0
B,23145,63008276,0
B,675372,62332904,0
B,28087,63031421,0
P,195428,62137476,0
B,18199,63310022,0
B,130802,63179220,0
B,15650,63328221,0
P,119712,63059508,0
B,21812,63822833,0
B,351313,63471520,0
B,24143,63844645,0
P,127649,63343871,0
B,17486,64079242,0
B,85377,63993865,0
B,16502,64096728,0
P,125077,63868788,0
B,22056,64640222,0
B,414791,64225431,0
B,26100,64662278,0
P,112201,64113230,0
B,20100,64893016,0
B,86588,64806428,0
B,18983,64913116,0
P,118050,64688378,0
B,25063,65497303,0
B,442981,65054322,0
B,25200,65522366,0
P,122223,64932099,0
B,18003,65754260,0
B,87191,65667069,0
B,17289,65772263,0
P,119503,65547566,0
B,23437,66625393,0
B,653226,65972167,0
B,27473,66648830,0
P,182615,65789552,0
B,19268,66923266,0
B,135887,66787379,0
B,15171,66942534,0
P,111076,66676303,0
B,18475,67380845,0
B,292551,67088294,0
P,130589,66957705,0
B,61182,67632335,0
B,85658,67546677,0
B,105009,67693517,0
P,147357,67399320,0
B,64189,68012837,0
B,87542,67925295,0
B,154975,68077026,0
P,126769,67798526,0
B,47388,68370615,0
P,138614,68232001,0
B,238833,68601152,0
B,87278,68513874,0
B,37509,68839985,0
P,95871,68418003,0
