pict_type,pkt_size,pkt_pos,key_frame
B,19437,20277847,0
B,169133,20108714,0
P,163158,19945556,0
B,35796,20516201,0
B,59617,20456584,0
B,46976,20551997,0
P,159300,20297284,0
B,36825,20863582,0
B,88526,20775056,0
B,232184,20900407,0
P,176083,20598973,0
B,38592,21346042,0
B,67134,21278908,0
B,47195,21384634,0
P,146317,21132591,0
B,37963,21560871,0
P,129042,21431829,0
B,136719,21817561,0
B,71915,21745646,0
B,42520,21954280,0
P,146812,21598834,0
B,49067,22211308,0
B,67603,22143705,0
B,43741,22260375,0
P,146905,21996800,0
B,140915,22488497,0
B,48425,22440072,0
P,135956,22304116,0
B,21415,22888982,0
B,110509,22778473,0
B,21488,22910397,0
P,149061,22629412,0
B,22442,23349236,0
B,215496,23133740,0
B,29688,23371678,0
I,201855,22931885,1
B,24523,23679433,0
B,116825,23562608,0
B,23697,23703956,0
P,161242,23401366,0
P,104740,23727653,0
B,257956,24077364,0
B,81810,23995554,0
B,47411,24335320,0
P,163161,23832393,0
B,53010,24622115,0
B,78159,24543956,0
B,51328,24675125,0
P,161225,24382731,0
B,140179,24970441,0
B,88790,24881651,0
B,49105,25110620,0
P,155198,24726453,0
B,52203,25394318,0
B,75505,25318813,0
B,49319,25446521,0
P,159088,25159725,0
B,140890,25737351,0
B,83055,25654296,0
B,46458,25878241,0
P,158456,25495840,0
B,53210,26172467,0
B,78617,26093850,0
B,50178,26225677,0
P,169151,25924699,0
B,152668,26542724,0
B,100181,26442543,0
B,60290,26695392,0
P,166688,26275855,0
P,137556,26755682,0
B,34704,27045307,0
P,152069,26893238,0
B,42491,27617611,0
B,351562,27266049,0
P,186038,27080011,0
P,122866,27660102,0
P,106783,27782968,0
P,129745,27889751,0
B,47723,28282926,0
B,87311,28195615,0
P,176119,28019496,0
B,138672,28480800,0
P,150151,28330649,0
P,119136,28619472,0
B,51420,28884131,0
P,145523,28738608,0
P,111985,28935551,0
P,127877,29047536,0
P,131861,29175413,0
B,150976,29468532,0
P,161258,29307274,0
P,128775,29619508,0
P,124109,29748283,0
B,89675,30033354,0
P,160962,29872392,0
B,79482,30291910,0
P,168881,30123029,0
B,151018,30624338,0
B,93339,30530999,0
P,159607,30371392,0
B,56340,30917763,0
P,142407,30775356,0
B,54322,31262089,0
B,105980,31156109,0
P,182006,30974103,0
B,291631,31481951,0
P,165540,31316411,0
B,68256,31903859,0
P,130277,31773582,0
B,74853,32105287,0
P,133172,31972115,0
B,70666,32321844,0
P,141704,32180140,0
B,140724,32648718,0
B,107118,32541600,0
B,62597,32789442,0
P,149090,32392510,0
B,64900,32973191,0
P,121152,32852039,0
B,61183,33168066,0
P,129975,33038091,0
B,141570,33371570,0
P,142321,33229249,0
B,58701,33638224,0
P,125084,33513140,0
B,69632,33899442,0
B,64110,33835332,0
P,138407,33696925,0
B,34947,34316845,0
B,192628,34124217,0
P,155143,33969074,0
B,59776,34543065,0
B,64066,34478999,0
P,127207,34351792,0
B,36035,34715755,0
P,112914,34602841,0
P,95954,34751790,0
B,268879,34983469,0
P,135725,34847744,0
B,61735,35361925,0
P,109577,35252348,0
P,104277,35423660,0
B,35734,35638212,0
P,110275,35527937,0
B,43106,36001595,0
B,197197,35804398,0
P,130452,35673946,0
B,64019,36229902,0
B,77641,36152261,0
P,107560,36044701,0
B,42374,36512907,0
B,85501,36427406,0
P,133485,36293921,0
B,141830,36731223,0
B,68758,36662465,0
P,107184,36555281,0
B,33855,37086884,0
B,89654,36997230,0
P,124177,36873053,0
B,59214,37367592,0
B,114000,37253592,0
B,179128,37426806,0
P,132853,37120739,0
P,89790,37605934,0
B,34256,37897714,0
B,94664,37803050,0
P,107326,37695724,0
B,70380,38026482,0
P,94512,37931970,0
P,461265,38096862,0
I,108640,38558127,1
B,67322,38762872,0
P,96105,38666767,0
B,72835,38918154,0
P,87960,38830194,0
B,69890,39082430,0
P,91441,38990989,0
B,177723,39241129,0
P,88809,39152320,0
B,69750,39504098,0
P,85246,39418852,0
B,73825,39657658,0
P,83810,39573848,0
B,72700,39818473,0
P,86990,39731483,0
P,220301,39891173,0
I,117891,40111474,0
B,60135,40323662,0
P,94297,40229365,0
B,64358,40557485,0
B,78900,40478585,0
B,62437,40621843,0
P,94788,40383797,0
B,174876,40840043,0
B,69728,40770315,0
P,86035,40684280,0
B,47425,41182801,0
B,80430,41102371,0
P,87452,41014919,0
B,55743,41309732,0
P,79506,41230226,0
I,538596,41365475,1
B,58866,41984444,0
P,80373,41904071,0
B,33365,42204618,0
B,86146,42118472,0
P,75162,42043310,0
B,66274,42313463,0
P,75480,42237983,0
B,179874,42476988,0
P,97251,42379737,0
P,78159,42656862,0
B,33661,42820274,0
P,85253,42735021,0
P,73555,42853935,0
B,70448,43006233,0
P,78743,42927490,0
I,255249,43076681,0
P,75658,43331930,0
B,67706,43481873,0
P,74285,43407588,0
B,65839,43689847,0
B,59655,43630192,0
P,80613,43549579,0
P,70915,43755686,0
I,272131,43826601,0
P,79117,44098732,0
B,69615,44256363,0
P,78514,44177849,0
B,72791,44403175,0
P,77197,44325978,0
P,81582,44475966,0
P,70838,44557548,0
I,560475,44628386,1
P,79444,45188861,0
B,65371,45345820,0
P,77515,45268305,0
B,62712,45502666,0
P,91475,45411191,0
B,60282,45655522,0
P,90144,45565378,0
B,178155,45802686,0
P,86882,45715804,0
B,63808,46064885,0
P,84044,45980841,0
B,68177,46216227,0
P,87534,46128693,0
B,60464,46378070,0
P,93666,46284404,0
P,252955,46438534,0
I,105502,46691489,0
B,58564,46876878,0
P,79887,46796991,0
B,57967,47026347,0
P,90905,46935442,0
B,56443,47178643,0
P,94329,47084314,0
P,247896,47235086,0
I,116865,47482982,1
P,78881,47599847,0
B,37638,47769363,0
P,90635,47678728,0
B,40427,47959813,0
B,59261,47900552,0
P,93551,47807001,0
B,318699,48146410,0
B,62083,48084327,0
P,84087,48000240,0
B,45927,48631063,0
B,77588,48553475,0
P,88366,48465109,0
B,64981,48759804,0
P,82814,48676990,0
P,245799,48824785,0
I,101249,49070584,0
B,58657,49265475,0
P,93642,49171833,0
B,60111,49404543,0
P,80411,49324132,0
P,85755,49464654,0
B,42995,49783745,0
P,233336,49550409,0
I,140093,49826740,0
B,50499,50081077,0
P,114244,49966833,0
B,54025,50330107,0
B,71499,50258608,0
B,53099,50384132,0
P,127032,50131576,0
B,178565,50639472,0
B,88739,50550733,0
B,51958,50818037,0
P,113502,50437231,0
B,59755,51021596,0
B,53352,50968244,0
P,98249,50869995,0
P,54321,51081351,0
I,542167,51135672,1
B,46276,51771352,0
P,93513,51677839,0
B,25051,51911965,0
P,94337,51817628,0
B,27174,52130328,0
B,69604,52060724,0
P,123708,51937016,0
B,164251,52349280,0
B,71631,52277649,0
B,48428,52513531,0
P,120147,52157502,0
B,49843,52761692,0
B,62458,52699234,0
B,46627,52811535,0
P,137275,52561959,0
B,162153,53051441,0
B,67124,52984317,0
B,43425,53213594,0
P,126155,52858162,0
B,48022,53464078,0
B,65766,53398312,0
B,46874,53512100,0
P,141293,53257019,0
B,169695,53770762,0
B,72928,53697834,0
B,46589,53940457,0
P,138860,53558974,0
B,41865,54193198,0
B,57847,54135351,0
B,44842,54235063,0
P,148305,53987046,0
B,301377,54475476,0
B,62224,54413252,0
B,48187,54776853,0
P,133347,54279905,0
B,52017,55006812,0
B,40637,54966175,0
P,141135,54825040,0
B,24219,55396851,0
B,191240,55205611,0
P,146782,55058829,0
B,47672,55579091,0
B,45184,55533907,0
P,112837,55421070,0
B,21201,55828367,0
B,54904,55773463,0
P,146700,55626763,0
B,157066,56068561,0
B,72979,55995582,0
B,37420,56225627,0
P,146014,55849568,0
B,44615,56484519,0
B,64849,56419670,0
B,38534,56529134,0
P,156623,56263047,0
B,166251,56797238,0
B,75157,56722081,0
B,37245,56963489,0
P,154413,56567668,0
B,44075,57233436,0
B,60381,57173055,0
B,36136,57277511,0
P,172321,57000734,0
B,277725,57504258,0
B,41363,57462895,0
P,149248,57313647,0
B,16513,57966770,0
B,60222,57906548,0
P,124565,57781983,0
B,34928,58219741,0
B,82991,58136750,0
B,123032,58254669,0
P,153467,57983283,0
B,38263,58592492,0
B,66599,58525893,0
B,53213,58630755,0
P,148192,58377701,0
B,35999,58928301,0
B,82759,58845542,0
B,120756,58964300,0
P,161574,58683968,0
B,48040,59225451,0
P,140395,59085056,0
B,95618,59449549,0
B,71234,59378315,0
B,34291,59545167,0
P,104824,59273491,0
